id,timestamp,longitude,latitude
25,1420815367,4.880165,45.7869233333333
25,1420815427,4.87986666666667,45.786835
25,1420815487,4.87951,45.78668
25,1420815547,4.879515,45.7864616666667
25,1420815607,4.880275,45.7869633333333
25,1420815667,4.87965,45.7865966666667
25,1420815727,4.879755,45.786995
25,1420815787,4.88017333333333,45.786585
25,1420815847,4.88005166666667,45.786645
25,1420815907,4.87970666666667,45.7866533333333
25,1420815967,4.87955666666667,45.786775
25,1420816027,4.879715,45.786685
25,1420816087,4.87970666666667,45.7865383333333
25,1420816147,4.88030333333333,45.7867316666667
25,1420816207,4.880625,45.7865333333333
25,1420816303,4.879865,45.7867533333333
25,1420816363,4.87930833333333,45.7868083333333
25,1420816522,4.88013833333333,45.7864583333333
25,1420816613,4.87970666666667,45.7866833333333
25,1420816739,4.87969833333333,45.78642
25,1420816799,4.87972833333333,45.7862416666667
25,1420816859,4.88016166666667,45.786645
25,1420816919,4.88013,45.7864116666667
25,1420816979,4.88016,45.7866016666667
25,1420817039,4.88006333333333,45.7865283333333
25,1420817099,4.88011833333333,45.7862633333333
25,1420817159,4.87994666666667,45.786575
25,1420817219,4.879975,45.7866733333333
25,1420817279,4.88032666666667,45.7863016666667
25,1420817339,4.88001833333333,45.786375
25,1420817442,4.878545,45.7870916666667
25,1420817502,4.87913333333333,45.7871716666667
25,1420817562,4.87982166666667,45.7864633333333
25,1420817622,4.879535,45.7862583333333
25,1420817682,4.87985333333333,45.7865033333333
25,1420817742,4.87978833333333,45.78642
25,1420817802,4.87969833333333,45.7864366666667
25,1420817862,4.87978166666667,45.7865516666667
25,1420817922,4.87984833333333,45.786595
25,1420817982,4.87976166666667,45.7863766666667
25,1420818042,4.87975833333333,45.7866866666667
25,1420818102,4.87984,45.7865316666667
25,1420818162,4.87991666666667,45.78656
25,1420818222,4.87978166666667,45.7864433333333
25,1420818283,4.87993166666667,45.7866383333333
25,1420818343,4.87992166666667,45.7864783333333
25,1420818403,4.87988833333333,45.78641
25,1420818463,4.87982666666667,45.786405
25,1420818523,4.879735,45.78645
25,1420818583,4.87988666666667,45.786535
25,1420818644,4.87985166666667,45.7865716666667
25,1420818704,4.87989666666667,45.78659
25,1420818764,4.87981333333333,45.786285
25,1420818824,4.88001666666667,45.7864866666667
25,1420818884,4.87970333333333,45.78659
25,1420818944,4.87817666666667,45.7881083333333
25,1420819004,4.878915,45.786595
25,1420819064,4.87995666666667,45.786575
25,1420819124,4.87982166666667,45.7863716666667
25,1420819219,4.88041833333333,45.78643
25,1420819279,4.88003666666667,45.78653
25,1420819339,4.87996833333333,45.7863883333333
25,1420819399,4.88077666666667,45.7864083333333
25,1420819459,4.88110166666667,45.7864333333333
25,1420819519,4.88057,45.7865483333333
25,1420819579,4.879645,45.7865966666667
25,1420819639,4.87992,45.7867933333333
25,1420819699,4.87964833333333,45.7868766666667
25,1420819759,4.87968333333333,45.7856783333333
25,1420819819,4.87967666666667,45.7863916666667
25,1420819879,4.8798,45.78637
25,1420819939,4.87991833333333,45.7870533333333
25,1420819999,4.87986,45.7869933333333
25,1420820074,4.87984833333333,45.78708
25,1420820134,4.87980166666667,45.7865583333333
25,1420820194,4.87981833333333,45.78636
25,1420820514,4.87977333333333,45.7879866666667
25,1420820574,4.87992833333333,45.7865583333333
25,1420820634,4.87980333333333,45.7865133333333
25,1420820694,4.879855,45.7864983333333
25,1420820754,4.87988166666667,45.786475
25,1420820814,4.87999666666667,45.78642
25,1420820874,4.88045166666667,45.7865233333333
25,1420820934,4.87979,45.786245
25,1420820994,4.87985666666667,45.7864683333333
25,1420821054,4.87988666666667,45.7866533333333
25,1420821114,4.87986666666667,45.7863866666667
25,1420821174,4.879885,45.78681
25,1420821234,4.87990166666667,45.7871066666667
25,1420821294,4.87997333333333,45.7872616666667
25,1420821354,4.8799,45.78614
25,1420821414,4.880075,45.7864383333333
25,1420821491,4.88006333333333,45.78749
25,1420821551,4.879895,45.786865
25,1420821611,4.880075,45.7868166666667
