id,timestamp,longitude,latitude
48,1425549066,4.87289666666667,45.7820716666667
48,1425549126,4.872805,45.7822683333333
48,1425549186,4.87632666666667,45.782245
48,1425549246,4.87607333333333,45.781325
48,1425549306,4.875995,45.780895
48,1425549366,4.87659666666667,45.7807433333333
48,1425549426,4.876365,45.7807916666667
48,1425549486,4.87613,45.7808333333333
48,1425549546,4.87642833333333,45.7805216666667
48,1425549606,4.87678833333333,45.7804883333333
48,1425549666,4.876585,45.7807766666667
48,1425549726,4.87667333333333,45.78065
48,1425549786,4.87670666666667,45.7805533333333
48,1425549846,4.87665,45.7808816666667
48,1425549906,4.87681666666667,45.7805933333333
48,1425549966,4.876935,45.7806916666667
48,1425550026,4.876845,45.7804483333333
48,1425550086,4.87673333333333,45.78049
48,1425550146,4.87692,45.7805366666667
48,1425550206,4.876675,45.7805566666667
48,1425550266,4.87672166666667,45.7807216666667
48,1425550326,4.87655,45.780735
48,1425550386,4.87647333333333,45.7807966666667
48,1425550446,4.87651333333333,45.780725
48,1425550506,4.87679333333333,45.7805883333333
48,1425550566,4.877,45.780605
48,1425550728,4.87775666666667,45.779745
48,1425550889,4.87670166666667,45.7805883333333
48,1425550949,4.876975,45.78057
48,1425551009,4.87671166666667,45.7806716666667
48,1425551069,4.876335,45.7804216666667
48,1425551129,4.87598833333333,45.7807733333333
48,1425551189,4.875875,45.78127
48,1425551249,4.87755166666667,45.7826733333333
48,1425551309,4.87970666666667,45.7839366666667
48,1425551369,4.87988166666667,45.7840333333333
48,1425551490,4.87954666666667,45.7844216666667
48,1425551550,4.87952333333333,45.7844666666667
48,1425551610,4.879355,45.784465
48,1425551670,4.87926833333333,45.78452
48,1425551782,4.87939,45.78452
48,1425551843,4.87908166666667,45.7843416666667
48,1425551909,4.88022,45.7851333333333
48,1425551969,4.87954666666667,45.78425
48,1425552029,4.87954333333333,45.7845283333333
48,1425552089,4.87913166666667,45.7845266666667
48,1425552149,4.87986166666667,45.78441
48,1425552209,4.87957,45.7845216666667
48,1425552269,4.87979666666667,45.7844133333333
48,1425552329,4.87963333333333,45.7844
48,1425552389,4.87945,45.7844916666667
48,1425552511,4.879725,45.7843316666667
48,1425552571,4.879725,45.78446
48,1425553773,4.87998333333333,45.78472
48,1425553833,4.87992166666667,45.7846983333333
48,1425553893,4.88017,45.7846383333333
48,1425553953,4.880005,45.7844466666667
48,1425554518,4.87696333333333,45.7833816666667
48,1425568314,4.87251833333333,45.7820716666667
48,1425568374,4.87251833333333,45.7820716666667
48,1425568434,4.87243333333333,45.7822
48,1425568494,4.87273,45.781825
48,1425568554,4.87253166666667,45.7819916666667
48,1425568614,4.87251666666667,45.78205
48,1425568674,4.87407666666667,45.7829366666667
48,1425568734,4.87702666666667,45.783385
48,1425568794,4.88012166666667,45.7839283333333
48,1425568854,4.88006166666667,45.7839866666667
48,1425568960,4.87954666666667,45.7844966666667
48,1425569020,4.87962666666667,45.7843283333333
48,1425569080,4.87938166666667,45.7846433333333
48,1425569140,4.87946333333333,45.7845783333333
48,1425569200,4.879495,45.78448
48,1425569267,4.87951666666667,45.7844716666667
48,1425569327,4.87931333333333,45.7845316666667
48,1425569387,4.87963833333333,45.7845583333333
48,1425569447,4.87984833333333,45.78461
48,1425569507,4.87947333333333,45.784315
48,1425569567,4.87964166666667,45.7845266666667
48,1425569627,4.879755,45.7845683333333
48,1425569687,4.87961333333333,45.7844483333333
48,1425569747,4.87951666666667,45.784525
48,1425569807,4.87953833333333,45.7844983333333
48,1425569867,4.87953166666667,45.78441
48,1425569927,4.87965166666667,45.78459
48,1425569987,4.87947166666667,45.784625
48,1425570047,4.87955166666667,45.7846233333333
48,1425570107,4.87955166666667,45.7846233333333
48,1425570167,4.87955166666667,45.7846233333333
48,1425570227,4.879545,45.7844633333333
48,1425570287,4.87961833333333,45.7844616666667
